ИВАНОВА НАТАЛЬЯ ИВАНОВНА;2815 253240;954560298 39;кровь в моче, частые позывы;Уролог;2025-06-06T17:30;общий анализ мочи, УЗИ почек и мочевого пузыря, бактериологический посев мочи;2025-06-08T11:30;3690;2200 7029 9326 5943
ЗАЙЦЕВ АЛЕКСАНДР АЛЕКСЕЕВИЧ;4908 654078;907583057 27;боль в животе, кровотечение, высокая температура, припухлость;Хирург;2025-10-20T20:15;общий анализ крови, биохимический анализ крови, УЗИ органов брюшной полости;2025-10-23T11:00;4200;2200 5671 5388 8297
ГУСЕВА ЕЛЕНА ПЕТРОВНА;4512 337422;723231472 58;запоры, зуд, боль в заднем проходе;Проктолог;2025-08-20T17:05;анализ кала на скрытую кровь, общий анализ крови;2025-08-23T12:55;1450;2200 5617 3399 8132
НОВИКОВ ВИКТОР РОМАНОВИЧ;4523 242666;617566441 14;повышение температуры;Терапевт;2025-11-13T11:20;общий анализ крови, рентген грудной клетки;2025-11-15T09:55;2050;4377 7321 1403 3748
НОВИКОВ ВЛАДИМИР АНДРЕЕВИЧ;7819 803400;367372180 02;боль в суставах, припухлость;Ревматолог;2025-10-01T17:05;ревматоидный фактор;2025-10-03T11:05;900;5112 2363 8700 8483
ОРЛОВ АЛЕКСЕЙ АНДРЕЕВИЧ;3525 298265;460015018 18;покраснение глаз, боль, слезотечение, ухудшение зрения, ощущение песка;Офтальмолог;2025-01-08T15:20;офтальмоскопия;2025-01-09T10:00;600;4306 4335 6224 8037
ПОЛЯКОВА МАРИЯ БОРИСОВНА;8623 346595;048439220 72;одышка, головная боль;Терапевт;2025-03-05T17:55;общий анализ крови, рентген грудной клетки;2025-03-06T11:10;2050;2200 7041 1289 1578
АЛЕКСЕЕВ ВЛАДИМИР АЛЕКСЕЕВИЧ;7817 632533;929376510 52;проведение ультразвуковых исследований, проведение ультразвуковых исследований всех органов;Врач УЗИ-диагностики;2025-11-25T09:20;УЗИ;2025-11-28T12:15;2500;4986 2932 3816 6533
НИКОЛАЕВА ЛЮБОВЬ ЮРЬЕВНА;4020 932898;139929728 27;боль при мочеиспускании;Уролог;2025-12-07T14:35;общий анализ мочи, бактериологический посев мочи, УЗИ почек и мочевого пузыря;2025-12-08T11:40;3690;4986 2923 9424 4922
ЗАЙЦЕВ ВЛАДИМИР ИГОРЕВИЧ;7807 300928;300439722 28;повышение температуры, одышка, головная боль, слабость, кашель;Терапевт;2025-08-25T16:20;общий анализ мочи, рентген грудной клетки;2025-08-28T11:25;1490;4986 2982 6536 8568
КОЗЛОВ АНТОН НИКОЛАЕВИЧ;4012 413187;032594428 52;головная боль, повышение температуры, кашель, одышка, слабость;Терапевт;2025-12-07T15:30;биохимический анализ крови, рентген грудной клетки, общий анализ крови, общий анализ мочи;2025-12-08T10:25;3190;2200 4045 2756 6773
ОРЛОВ АЛЕКСЕЙ СЕРГЕЕВИЧ;8615 670672;159764615 23;кашель, одышка, слабость;Терапевт;2025-09-19T13:00;общий анализ крови, биохимический анализ крови;2025-09-21T12:55;1700;5389 9444 9843 8925
СЕРГЕЕВ АЛЕКСАНДР ВАЛЕРЬЕВИЧ;7823 858957;766759480 82;кашель, слабость, головная боль;Терапевт;2025-04-28T16:45;биохимический анализ крови, общий анализ крови, рентген грудной клетки;2025-04-30T09:30;2900;4986 2990 1417 1959
БАРАНОВ НИКОЛАЙ ГРИГОРЬЕВИЧ;1709 410700;220409676 31;онемение конечностей, боли в спине, головная боль, слабость;Невролог;2025-12-03T16:35;МРТ головного мозга;2025-12-05T12:35;7500;5112 2356 4776 8445
ВАСИЛЬЕВ АНТОН МАКСИМОВИЧ;4510 848280;461876265 19;боль в животе, кровотечение, высокая температура, припухлость;Хирург;2025-02-10T15:05;общий анализ крови;2025-02-12T12:45;850;5228 6094 5461 7477
ЖУРАВЛЕВ АНАТОЛИЙ АЛЕКСАНДРОВИЧ;8610 966206;840944414 10;высокая температура, кровотечение, припухлость, боль в животе;Хирург;2025-12-13T20:25;общий анализ крови, УЗИ органов брюшной полости, биохимический анализ крови;2025-12-16T09:40;4200;2202 2020 6429 6853
ИВАНОВА СВЕТЛАНА ФЕДОРОВНА;2811 812918;854032191 84;кровоточивость десен, зубная боль, чувствительность зубов;Стоматолог;2025-03-09T12:05;рентген зубов;2025-03-11T12:30;700;4377 7352 4366 9498
НИКИТИН АЛЕКСАНДР ВАСИЛЬЕВИЧ;5820 130853;903995193 43;сыпь;Педиатр;2025-07-31T11:50;общий анализ крови;2025-08-03T10:50;850;4986 2974 7761 2944
СОЛОВЬЕВА ГАЛИНА ПАВЛОВНА;4114 768762;064034105 14;нарушения сна, проблемы в отношениях, тревога, депрессия;Психотерапевт;2025-11-24T19:45;психодиагностика;2025-11-27T10:05;5000;2200 7015 9029 7785
МОРОЗОВ АЛЕКСАНДР ПЕТРОВИЧ;7811 113582;034543696 55;высокая температура, кровотечение;Хирург;2025-07-22T13:05;биохимический анализ крови, общий анализ крови, УЗИ органов брюшной полости;2025-07-24T10:05;4200;5211 9492 3754 2774
ИВАНОВ АЛЕКСАНДР СЕРГЕЕВИЧ;8608 467002;979213267 52;слабость;Терапевт;2025-10-10T20:10;общий анализ крови, общий анализ мочи, рентген грудной клетки, биохимический анализ крови;2025-10-11T12:10;3190;5112 2391 7821 8035
ГУСЕВ ЛЕОНИД АЛЕКСАНДРОВИЧ;5815 560326;991037479 36;новообразования на коже, зуд, покраснение, шелушение, сыпь;Дерматолог;2025-03-09T21:25;соскоб кожи на грибки;2025-03-12T11:00;700;2200 7055 9384 1358
КУЗНЕЦОВА СВЕТЛАНА ДМИТРИЕВНА;4125 103821;686434808 45;проведение ультразвуковых исследований всех органов, проведение ультразвуковых исследований;Врач УЗИ-диагностики;2025-07-01T19:20;УЗИ;2025-07-04T10:45;2500;4039 3377 1089 2867
АНТОНОВ ИГОРЬ АЛЕКСАНДРОВИЧ;8617 964309;850794716 42;головные боли, спазмы мышц, ограничение движений, боли в спине;Мануальный терапевт;2025-01-21T17:35;МРТ позвоночника;2025-01-22T12:45;6500;5228 6033 1525 6273
СОКОЛОВ АЛЕКСАНДР ИВАНОВИЧ;4511 849670;843702366 00;слабость, одышка, повышение температуры, кашель;Терапевт;2025-08-08T19:05;общий анализ мочи, рентген грудной клетки, биохимический анализ крови;2025-08-11T10:00;2340;4039 3320 4994 4827
КОЗЛОВА АННА АНДРЕЕВНА;4518 315344;269106044 70;кашель, головная боль, повышение температуры, одышка, слабость;Терапевт;2025-11-18T13:25;биохимический анализ крови, общий анализ мочи, рентген грудной клетки;2025-11-21T11:40;2340;5389 9414 5592 7679
ВАСИЛЬЕВ АНТОН МАКСИМОВИЧ;4510 848280;461876265 19;припухлость, высокая температура, кровотечение, боль в животе;Хирург;2025-01-12T12:05;УЗИ органов брюшной полости, биохимический анализ крови;2025-01-14T09:35;3350;2200 5687 2913 5329
МАКСИМОВА КЛАВДИЯ СТЕПАНОВНА;4620 416330;350032032 98;бессонница, тревога;Психиатр;2025-05-30T16:05;психодиагностика;2025-06-01T11:25;5000;4377 7319 2409 5693
ПЕТРОВ СЕРГЕЙ АНДРЕЕВИЧ;4615 950990;461269768 08;слабость, повышение температуры, одышка, кашель;Терапевт;2025-07-21T20:50;биохимический анализ крови, рентген грудной клетки;2025-07-23T10:10;2050;2200 7060 9176 6162
ПЕТРОВА ТАТЬЯНА ГЕННАДЬЕВНА;2824 708100;523146425 52;отеки ног, высокое давление;Кардиолог;2025-06-16T14:35;эхокардиография, ЭКГ;2025-06-19T09:35;6000;4306 4382 7395 1676
ОРЛОВ ВИТАЛИЙ ЕВГЕНЬЕВИЧ;8611 986020;689571436 72;кровь в стуле;Проктолог;2025-08-28T19:45;анализ кала на скрытую кровь, общий анализ крови;2025-08-30T09:20;1450;2200 5695 8176 5835
ЖУКОВ ЕВГЕНИЙ ВИКТОРОВИЧ;4124 608110;730735396 96;частые позывы, боль при мочеиспускании, боль в пояснице, кровь в моче;Уролог;2025-12-13T14:50;УЗИ почек и мочевого пузыря, бактериологический посев мочи, общий анализ мочи;2025-12-15T12:10;3690;2202 2032 3149 7393
ВОЛКОВ СЕРГЕЙ ИВАНОВИЧ;8609 393495;316126204 26;головная боль, слабость, одышка;Терапевт;2025-04-22T13:55;рентген грудной клетки, общий анализ мочи, общий анализ крови;2025-04-23T09:20;2340;4986 2938 9130 5945
ВАСИЛЬЕВ ЕВГЕНИЙ СЕРГЕЕВИЧ;4617 785159;103554501 16;одышка, кашель, слабость;Пульмонолог;2025-10-09T19:50;рентген грудной клетки, спирометрия;2025-10-12T11:50;3000;4039 3319 4156 9069
НИКИТИН ЮРИЙ МИХАЙЛОВИЧ;6621 430090;991444378 49;высокая температура, кровотечение, припухлость;Хирург;2025-10-02T09:10;биохимический анализ крови, общий анализ крови;2025-10-04T12:25;1700;5112 2316 8434 6534
